Expedition,Latitude,Longitude,Depth,NO3,d15N
VOY03,,-51.987,0.186,25.9,26.4
VOY03,,-53.039,0.236,987,31.7
VOY03,,-53.039,0.236,890,31.9
VOY03,,-53.039,0.236,691,31.6
VOY03,,-53.039,0.236,593,32.4
VOY03,,-53.039,0.236,495,33.2
VOY03,,-53.039,0.236,395,33.5
VOY03,,-53.039,0.236,296,34.9
VOY03,,-53.039,0.236,199,34.9
VOY03,,-53.039,0.236,166,33.3
VOY03,,-53.039,0.236,137,27.2
VOY03,,-53.039,0.236,102,26.5
VOY03,,-53.039,0.236,49,26.4
VOY03,,-53.039,0.236,18,25.5
VOY03,,-54.991,-0.002,989.3,31.8
VOY03,,-54.991,-0.002,889.8,31.9
VOY03,,-54.991,-0.002,792.1,31.8
VOY03,,-54.991,-0.002,693.3,32.1
VOY03,,-54.991,-0.002,594.2,32.2
VOY03,,-54.991,-0.002,494.6,32.9
VOY03,,-54.991,-0.002,396.3,33.2
VOY03,,-54.991,-0.002,297.7,34.6
VOY03,,-54.991,-0.002,197,34.5
VOY03,,-54.991,-0.002,148.4,31.7
VOY03,,-54.991,-0.002,120.2,28.2
VOY03,,-54.991,-0.002,79.2,26.3
VOY03,,-54.991,-0.002,54.8,25.8
VOY03,,-54.991,-0.002,25.3,26.1
VOY03,,-56.005,-0.045,1973.1,33
VOY03,,-56.005,-0.045,1728.3,32.9
VOY03,,-56.005,-0.045,1481.1,33.8
VOY03,,-56.005,-0.045,1234.8,33.3
VOY03,,-56.005,-0.045,988.1,34
VOY03,,-56.005,-0.045,741.8,33.1
VOY03,,-56.005,-0.045,496.2,33.1
VOY03,,-56.005,-0.045,296.8,33.3
VOY03,,-56.005,-0.045,197.9,33.2
VOY03,,-56.005,-0.045,139.2,32.5
VOY03,,-56.005,-0.045,119.7,29.3
VOY03,,-56.005,-0.045,101.4,28.3
VOY03,,-56.005,-0.045,49.8,28.3
VOY03,,-56.005,-0.045,24.3,28.1
VOY03,,-56.991,-0.002,1974.4,33.5
VOY03,,-56.991,-0.002,1723.9,33.6
VOY03,,-56.991,-0.002,1479.5,33.6
VOY03,,-56.991,-0.002,1233.3,33.4
VOY03,,-56.991,-0.002,988.1,33.1
VOY03,,-56.991,-0.002,740.5,32.4
VOY03,,-56.991,-0.002,495.1,32.4
VOY03,,-56.991,-0.002,148.2,34.1
VOY03,,-56.991,-0.002,110.4,34.5
VOY03,,-56.991,-0.002,101.2,29.3
VOY03,,-56.991,-0.002,79.3,28.4
VOY03,,-56.991,-0.002,40.2,28.3
VOY03,,-56.991,-0.002,24.8,28.5
VOY03,,-57.764,0.002,4162.6,32.7
VOY03,,-57.764,0.002,1971.5,33.5
VOY03,,-57.764,0.002,1726.4,33.5
VOY03,,-57.764,0.002,1479.9,33.3
VOY03,,-57.764,0.002,1234.7,33.1
VOY03,,-57.764,0.002,988.7,33
VOY03,,-57.764,0.002,741.7,32.4
VOY03,,-57.764,0.002,494.6,32.3
VOY03,,-57.764,0.002,147.9,34.2
VOY03,,-57.764,0.002,119.3,34.4
VOY03,,-57.764,0.002,98.7,31.9
VOY03,,-57.764,0.002,79.7,29.2
VOY03,,-57.764,0.002,55.3,28.4
VOY03,,-57.764,0.002,24.3,28.2
Pacific Eq 2004,0.045,-139.845,4099.5,36,5.2
Pacific Eq 2004,0.045,-139.845,2999.5,41.1,5.4
Pacific Eq 2004,0.045,-139.845,1500.7,44.2,6.1
Pacific Eq 2004,0.045,-139.845,501.9,42.1,7
Pacific Eq 2004,0.045,-139.845,200.1,20.7,7
Pacific Eq 2004,0.045,-139.845,40.1,6.4,12.1
Pacific Eq 2004,0.045,-139.845,20,6.3,12.3
Pacific Eq 2004,0.045,-139.845,3.7,5.1,12.4
Pacific Eq 2004,-0.1467,-124.355,4400.9,41.9,5.5
Pacific Eq 2004,-0.1467,-124.355,3000.4,41.7,5.5
Pacific Eq 2004,-0.1467,-124.355,1500.2,44.6,6
Pacific Eq 2004,-0.1467,-124.355,500.6,42.2,7
Pacific Eq 2004,-0.1467,-124.355,200.8,25.3,6.9
Pacific Eq 2004,-0.1467,-124.355,40.2,6.8,11.5
Pacific Eq 2004,-0.1467,-124.355,19.7,6.1,12.1
Pacific Eq 2004,-0.1467,-124.355,2.2,5.8,14.8
Pacific Eq 2004,-0.1467,-124.355,2,5.8,13.6
Pacific Eq 2004,0.04,-154.9867,1000,34.9,5.8
Pacific Eq 2004,0.04,-154.9867,800,43.5,6.4
Pacific Eq 2004,0.04,-154.9867,600.3,42.4,7
Pacific Eq 2004,0.04,-154.9867,400.6,35.8,7
Pacific Eq 2004,0.04,-154.9867,198,15.8,7.2
Pacific Eq 2004,0.04,-154.9867,150.2,12.9,7.5
Pacific Eq 2004,0.04,-154.9867,101,5.4,12.7
Pacific Eq 2004,0.04,-154.9867,59.6,3.4,17
Pacific Eq 2004,0.04,-154.9867,40.8,3.5,17.1
Pacific Eq 2004,0.04,-154.9867,19.7,3.3,17.1
Pacific Eq 2004,0.04,-154.9867,9.5,3.3,17.9
Pacific Eq 2004,0.04,-154.9867,3.2,3,18.4
Pacific Eq 2004,0.0083,-170.01,5000.7,36.6,4.9
Pacific Eq 2004,0.0083,-170.01,3000.5,40.5,5.4
Pacific Eq 2004,0.0083,-170.01,1500.2,43.5,6
Pacific Eq 2004,0.0083,-170.01,500.2,36.3,7.1
Pacific Eq 2004,0.0083,-170.01,200.1,14.8,7.1
Pacific Eq 2004,0.0083,-170.01,150.1,10.3,7.3
Pacific Eq 2004,0.0083,-170.01,99.9,3.9,11.2
Pacific Eq 2004,0.0083,-170.01,60.2,2.2,15.4
Pacific Eq 2004,0.0083,-170.01,40,2.2,16.7
Pacific Eq 2004,0.0083,-170.01,19.6,2.2,16.4
Pacific Eq 2004,0.0083,-170.01,9.6,2.2,16.5
Pacific Eq 2004,0.0083,-170.01,1.5,2.2,16.4
Pacific Eq 2004,-0.0083,165.0517,4099.4,37.8,5.1
Pacific Eq 2004,-0.0083,165.0517,3000.3,42.6,5.1
Pacific Eq 2004,-0.0083,165.0517,1500.6,40.1,6
Pacific Eq 2004,-0.0083,165.0517,500,33.8,6.9
Pacific Eq 2004,-0.0083,165.0517,200.1,13.1,7.1
Pacific Eq 2004,-0.0083,165.0517,149.5,10.5,7.3
Pacific Eq 2004,0.0467,-179.905,5100.6,36.6,4.9
Pacific Eq 2004,0.0467,-179.905,3000.6,40.5,5.3
Pacific Eq 2004,0.0467,-179.905,1500.8,43,6
Pacific Eq 2004,0.0467,-179.905,501.5,34.8,7
Pacific Eq 2004,0.0467,-179.905,200.8,15.3,7.1
Pacific Eq 2004,0.0467,-179.905,151.4,8.8,7.2
Pacific Eq 2004,0.0467,-179.905,100.2,2.8,19.9
Pacific Eq 2004,0.0467,-179.905,60.5,0.5,25.6
Pacific Eq 2004,0.0367,-139.875,4100.2,35,4.9
Pacific Eq 2004,0.0367,-139.875,2999.5,41,5.3
Pacific Eq 2004,0.0367,-139.875,1500.3,42.5,5.9
Pacific Eq 2004,0.0367,-139.875,501.1,34.5,6.7
Pacific Eq 2004,0.0367,-139.875,200.7,19,7
Pacific Eq 2004,0.0367,-139.875,150,15,7
Pacific Eq 2004,0.0367,-139.875,103,5.9,11.4
Pacific Eq 2004,0.0367,-139.875,100,10,8.1
Pacific Eq 2004,0.0367,-139.875,60.2,6.8,11.9
Pacific Eq 2004,0.0367,-139.875,39.5,4,12.7
Pacific Eq 2004,0.0367,-139.875,20,4,13.3
Pacific Eq 2004,0.0367,-139.875,10.1,4,13.4
Pacific Eq 2004,-0.1667,-124.3517,3000.2,35,5.2
Pacific Eq 2004,-0.1667,-124.3517,2000,38,5.7
Pacific Eq 2004,-0.1667,-124.3517,1000.7,41,6.3
Pacific Eq 2004,-0.1667,-124.3517,499.2,38.7,6.9
Pacific Eq 2004,-0.1667,-124.3517,200,27,6.8
Pacific Eq 2004,-0.1667,-124.3517,147.6,23,7.1
Pacific Eq 2004,-0.1667,-124.3517,100.2,19,7.3
Pacific Eq 2004,-0.1667,-124.3517,40,6.9,11.2
Pacific Eq 2004,-0.1667,-124.3517,19.9,6.8,11.4
Pacific Eq 2004,-0.1667,-124.3517,9.6,6.8,11.4
Pacific Eq 2004,-0.1667,-124.3517,3,6.8,11.4
Pacific Eq 2004,-0.1667,-124.3517,1000.7,41,6
Pacific Eq 2004,-0.1667,-124.3517,499.2,38.7,7
Pacific Eq 2004,-0.1667,-124.3517,200,27,6.9
Pacific Eq 2004,-0.1667,-124.3517,147.6,23,7
Pacific Eq 2004,-0.1667,-124.3517,100.2,19,7.3
Pacific Eq 2004,-0.1667,-124.3517,60.5,6.9,10.6
Pacific Eq 2004,-0.1667,-124.3517,40,6.9,10.9
Pacific Trop 200504,12,-110,600.1,33.6,10.7
Pacific Trop 200504,12,-110,399.4,33,14.4
Pacific Trop 200504,12,-110,200.9,33.6,7.5
Pacific Trop 200504,12,-110,150.2,30.9,8.3
Pacific Trop 200504,12,-110,125.1,27.6,8.6
Pacific Trop 200504,12,-110,100,20.5,8.8
Pacific Trop 200504,10,-110,200,29.6,7.3
Pacific Trop 200504,10,-110,175,28,7.1
Pacific Trop 200504,10,-110,150,32.5,6.9
Pacific Trop 200504,10,-110,125,29.8,7.1
Pacific Trop 200504,10,-110,100,26,7.5
Pacific Trop 200504,8,-110,200,33.8,7.9
Pacific Trop 200504,8,-110,175,33.6,7.4
Pacific Trop 200504,8,-110,150,31.8,7
Pacific Trop 200504,8,-110,125,33.1,6.9
Pacific Trop 200504,8,-110,100,30.4,7.5
Pacific Trop 200504,6,-110,200,31.1,7.3
Pacific Trop 200504,6,-110,175,31.5,7.6
Pacific Trop 200504,6,-110,150,31.3,7.3
Pacific Trop 200504,6,-110,125,30.5,7.1
Pacific Trop 200504,6,-110,100,29,7.1
Pacific Trop 200504,6,-110,60,7,9.6
Pacific Trop 200504,5,-110,200,28,7.2
Pacific Trop 200504,5,-110,175,28.8,7.3
Pacific Trop 200504,5,-110,150,28,7.3
Pacific Trop 200504,5,-110,125,23,7.4
Pacific Trop 200504,5,-110,100,22.6,7.4
Pacific Trop 200504,4,-110,200,22.7,6.2
Pacific Trop 200504,4,-110,175,23.3,6.1
Pacific Trop 200504,4,-110,150,29.2,6.2
Pacific Trop 200504,4,-110,125,27.6,6.2
Pacific Trop 200504,4,-110,100,23.2,6.2
Pacific Trop 200504,4,-110,60,19.9,7.3
Pacific Trop 200504,3,-110,200,29.2,6.3
Pacific Trop 200504,3,-110,150,28,6.3
Pacific Trop 200504,3,-110,125,27.9,6.1
Pacific Trop 200504,3,-110,100,26.8,6.1
Pacific Trop 200504,3,-110,60,18.4,7.4
Pacific Trop 200504,2,-110,200,28.1,6.3
Pacific Trop 200504,2,-110,150,NaN,6.2
Pacific Trop 200504,2,-110,125,24.9,6.2
Pacific Trop 200504,2,-110,100,25.8,6.1
Pacific Trop 200504,2,-110,40,5,14.7
Pacific Trop 200504,1,-110,200,27.7,6.4
Pacific Trop 200504,1,-110,175,26.4,6.5
Pacific Trop 200504,1,-110,150,26,6.5
Pacific Trop 200504,1,-110,125,22.5,6.4
Pacific Trop 200504,1,-110,100,22.9,6.1
Pacific Trop 200504,1,-110,60,9.3,10.9
Pacific Trop 200504,1,-110,40,5.5,14.1
Pacific Trop 200504,1,-110,20,4.1,15.3
Pacific Trop 200504,1,-110,10,2.9,16
Pacific Trop 200504,1,-110,0,2.8,15.9
Pacific Trop 200504,0,-110,3504,35,5.3
Pacific Trop 200504,0,-110,3000,35,5.6
Pacific Trop 200504,0,-110,1500,40,6.3
Pacific Trop 200504,0,-110,500,30,6.9
Pacific Trop 200504,0,-110,200,25,6.8
Pacific Trop 200504,0,-110,175,22.9,6.8
Pacific Trop 200504,0,-110,150,23.1,6.7
Pacific Trop 200504,0,-110,125,25.2,6.1
Pacific Trop 200504,0,-110,100,21.8,6.4
Pacific Trop 200504,0,-110,60,9.8,10.6
Pacific Trop 200504,0,-110,40,5.9,13.3
Pacific Trop 200504,0,-110,20,5.5,14.5
Pacific Trop 200504,0,-110,10,5.4,14.8
Pacific Trop 200504,0,-110,3,4.5,14.7
Pacific Trop 200504,-1,-110,200,25,6.4
Pacific Trop 200504,-1,-110,175,24,6.6
Pacific Trop 200504,-1,-110,150,23,6.6
Pacific Trop 200504,-1,-110,125,22,6.9
Pacific Trop 200504,-1,-110,100,21,7.2
Pacific Trop 200504,-1,-110,60,11,8.3
Pacific Trop 200504,-1,-110,40,7.6,10.1
Pacific Trop 200504,-1,-110,20,4.7,13.5
Pacific Trop 200504,-1,-110,10,5.4,13.5
Pacific Trop 200504,-1,-110,0,5.8,13.4
Pacific Trop 200504,-2,-110,200,31.2,5.8
Pacific Trop 200504,-2,-110,150,25.3,5.9
Pacific Trop 200504,-2,-110,125,22.8,5.7
Pacific Trop 200504,-2,-110,100,18.1,5.2
Pacific Trop 200504,-2,-110,60,6.4,13.8
Pacific Trop 200504,-2,-110,40,6.6,13.1
Pacific Trop 200504,-2,-110,20,6,13.3
Pacific Trop 200504,-2,-110,10,5.6,13.6
Pacific Trop 200504,-2,-110,0,5.2,13.5
Pacific Trop 200504,-3,-110,200,28.8,5.9
Pacific Trop 200504,-3,-110,175,28.2,5.8
Pacific Trop 200504,-3,-110,150,27.5,5.8
Pacific Trop 200504,-3,-110,125,26.8,5.9
Pacific Trop 200504,-3,-110,100,25.9,5.6
Pacific Trop 200504,-3,-110,60,8,13.1
Pacific Trop 200504,-3,-110,40,5.7,14
Pacific Trop 200504,-3,-110,20,5.9,14.2
Pacific Trop 200504,-3,-110,10,5.7,14.3
Pacific Trop 200504,-3,-110,0,5.1,14.7
Pacific Trop 200504,-4,-110,200,32.5,5.6
Pacific Trop 200504,-4,-110,150,30.8,5.3
Pacific Trop 200504,-4,-110,125,28.6,5.2
Pacific Trop 200504,-4,-110,100,24.6,5.6
Pacific Trop 200504,-4,-110,60,10,11.1
Pacific Trop 200504,-4,-110,40,5.3,15.4
Pacific Trop 200504,-4,-110,20,5.3,15.4
Pacific Trop 200504,-4,-110,10,5.3,15.3
Pacific Trop 200504,-4,-110,0,4.8,15.4
Pacific Trop 200504,-5,-110,200,27,6.7
Pacific Trop 200504,-5,-110,150,26.9,6.5
Pacific Trop 200504,-5,-110,125,21.1,7
Pacific Trop 200504,-5,-110,100,9.2,8.7
Pacific Trop 200504,-5,-110,60,6.6,14.4
Pacific Trop 200504,-5,-110,40,6,15.2
Pacific Trop 200504,-5,-110,20,6.2,15.4
Pacific Trop 200504,-5,-110,10,5.1,15.2
Pacific Trop 200504,-5,-110,0,5.4,15.4
Pacific Trop 200504,-6,-110,200,12.4,35.7
Pacific Trop 200504,-6,-110,175,10.9,31.7
Pacific Trop 200504,-6,-110,150,20.3,9.5
Pacific Trop 200504,-6,-110,125,10.9,7.9
Pacific Trop 200504,-6,-110,100,4.6,12.5
Pacific Trop 200504,-6,-110,60,5.9,16.8
Pacific Trop 200504,-6,-110,20,5.9,16
Pacific Trop 200504,-6,-110,10,6,16
Pacific Trop 200504,-6,-110,0,5.2,16
Pacific Trop 200504,-7,-110,200,31.8,6.8
Pacific Trop 200504,-7,-110,175,31.2,6.9
Pacific Trop 200504,-7,-110,150,22.2,8.4
Pacific Trop 200504,-7,-110,125,11.4,7.7
Pacific Trop 200504,-7,-110,100,3.4,13.2
Pacific Trop 200504,-7,-110,60,4.6,18.9
Pacific Trop 200504,-7,-110,40,3.5,20.6
Pacific Trop 200504,-7,-110,20,3.7,20.6
Pacific Trop 200504,-7,-110,10,3.9,20.6
Pacific Trop 200504,-7,-110,0,3.2,20.5
Pacific Trop 200504,-8,-110,200,4,17.9
Pacific Trop 200504,-8,-110,175,23.1,8.9
Pacific Trop 200504,-8,-110,150,16.3,9.6
Pacific Trop 200504,-8,-110,125,5,20.7
Pacific Trop 200504,-8,-110,100,5,11.9
Pacific Trop 200504,-8,-110,60,4.4,19.2
Pacific Trop 200504,-8,-110,40,3.4,20.5
Pacific Trop 200504,-8,-110,20,3.4,20.6
Pacific Trop 200504,-8,-110,10,3.3,20.5
Pacific Trop 200504,-8,-110,0,3.3,20.7
Pacific Trop 200504,-7.98,-95.245,200,23.2,6.7
Pacific Trop 200504,-7.98,-95.245,175,22.9,6.7
Pacific Trop 200504,-7.98,-95.245,150,22.9,6.7
Pacific Trop 200504,-7.98,-95.245,125,27.9,7
Pacific Trop 200504,-7.98,-95.245,100,20.5,7.3
Pacific Trop 200504,-7.98,-95.245,60,7.5,9.6
Pacific Trop 200504,-7,-95.1867,200,31.8,6.7
Pacific Trop 200504,-7,-95.1867,175,31.4,6.7
Pacific Trop 200504,-7,-95.1867,150,30.7,6.9
Pacific Trop 200504,-7,-95.1867,125,22.7,7
Pacific Trop 200504,-7,-95.1867,100,19.2,5.8
Pacific Trop 200504,-7,-95.1867,60,7.9,11
Pacific Trop 200504,-5.9967,-95.1283,200,31.6,6.5
Pacific Trop 200504,-5.9967,-95.1283,175,31.3,6.3
Pacific Trop 200504,-5.9967,-95.1283,150,32,5.9
Pacific Trop 200504,-5.9967,-95.1283,100,30.8,5.2
Pacific Trop 200504,-5.9967,-95.1283,60,26.9,4.9
Pacific Trop 200504,-5.9967,-95.1283,40,7.7,11
Pacific Trop 200504,-5,-95,200,32.3,5.8
Pacific Trop 200504,-5,-95,175,32.1,5.8
Pacific Trop 200504,-5,-95,150,28.3,5.7
Pacific Trop 200504,-5,-95,125,25.6,5.8
Pacific Trop 200504,-5,-95,100,26.4,5.9
Pacific Trop 200504,-5,-95,60,22.7,5.8
Pacific Trop 200504,-5,-95,40,14.3,7.2
Pacific Trop 200504,3.995,-95.1067,200,30.1,5.7
Pacific Trop 200504,3.995,-95.1067,175,29.3,5.9
Pacific Trop 200504,3.995,-95.1067,150,27.3,6
Pacific Trop 200504,3.995,-95.1067,125,NaN,5.9
Pacific Trop 200504,3.995,-95.1067,100,24.7,5.8
Pacific Trop 200504,3.995,-95.1067,60,22.2,5.8
Pacific Trop 200504,3.995,-95.1067,40,19.2,5.8
Pacific Trop 200504,3.995,-95.1067,20,9.8,9.8
Pacific Trop 200504,3.995,-95.1067,10,6.5,12.7
Pacific Trop 200504,3.995,-95.1067,0,6.6,13
Pacific Trop 200504,-3,-95,200,27.6,5.9
Pacific Trop 200504,-3,-95,175,24.8,6.3
Pacific Trop 200504,-3,-95,150,24,6.3
Pacific Trop 200504,-3,-95,125,22.6,6.3
Pacific Trop 200504,-3,-95,100,21.5,6.3
Pacific Trop 200504,-3,-95,60,18.5,7.2
Pacific Trop 200504,-3,-95,40,18.8,7
Pacific Trop 200504,-3,-95,20,14.2,7.5
Pacific Trop 200504,-3,-95,10,6.1,12.8
Pacific Trop 200504,-3,-95,0,6.1,13.5
Pacific Trop 200504,-2,-95,200,26.4,6.3
Pacific Trop 200504,-2,-95,175,26,6.3
Pacific Trop 200504,-2,-95,150,24.7,6.3
Pacific Trop 200504,-2,-95,125,25.6,6.2
Pacific Trop 200504,-2,-95,100,25.1,6.2
Pacific Trop 200504,-2,-95,60,22.8,6.2
Pacific Trop 200504,-2,-95,40,6.2,7.4
Pacific Trop 200504,-2,-95,20,5.1,13.7
Pacific Trop 200504,-2,-95,10,5.2,13.6
Pacific Trop 200504,-2,-95,0,4.7,13.2
Pacific Trop 200504,-1,-95,200,25,6.5
Pacific Trop 200504,-1,-95,175,23.6,6.6
Pacific Trop 200504,-1,-95,150,22.9,6.7
Pacific Trop 200504,-1,-95,125,22.4,6.7
Pacific Trop 200504,-1,-95,100,23.3,6.2
Pacific Trop 200504,-1,-95,60,13.5,6.3
Pacific Trop 200504,-1,-95,40,5.8,13.9
Pacific Trop 200504,-1,-95,20,5.8,14
Pacific Trop 200504,-1,-95,10,5.6,13.9
Pacific Trop 200504,-1,-95,0,5.8,12.7
Pacific Trop 200504,0,-95,3000,38.4,5.4
Pacific Trop 200504,0,-95,2000,40,5.5
Pacific Trop 200504,0,-95,1000,41,6.3
Pacific Trop 200504,0,-95,500,39.5,6.9
Pacific Trop 200504,0,-95,200,23,6.5
Pacific Trop 200504,0,-95,175,22,6.5
Pacific Trop 200504,0,-95,150,21,6.7
Pacific Trop 200504,0,-95,100,20.9,6.4
Pacific Trop 200504,0,-95,60,13.9,7.1
Pacific Trop 200504,0,-95,40,8.1,10.1
Pacific Trop 200504,0,-95,20,5.3,12.1
Pacific Trop 200504,0,-95,10,5.7,13.4
Pacific Trop 200504,0,-95,0,5.6,12.6
Pacific Trop 200504,1,-95,200,24,6.5
Pacific Trop 200504,1,-95,175,22,6.5
Pacific Trop 200504,1,-95,150,22,6.4
Pacific Trop 200504,1,-95,125,20.3,6.4
Pacific Trop 200504,1,-95,100,21.3,6.2
Pacific Trop 200504,1,-95,60,17.3,7.5
Pacific Trop 200504,1,-95,40,9.4,11.9
Pacific Trop 200504,1,-95,20,5.8,13
Pacific Trop 200504,1,-95,10,5.7,13.5
Pacific Trop 200504,1,-95,0,5.3,13.2
Pacific Trop 200504,2,-95,200,24,6.5
Pacific Trop 200504,2,-95,175,24,6.5
Pacific Trop 200504,2,-95,150,24,6.5
Pacific Trop 200504,2,-95,100,21.6,6.3
Pacific Trop 200504,2,-95,60,19,6.4
Pacific Trop 200504,2,-95,40,12.9,8.4
Pacific Trop 200504,3,-95,200,25.1,6.4
Pacific Trop 200504,3,-95,175,23.8,6.5
Pacific Trop 200504,3,-95,150,23.2,6.5
Pacific Trop 200504,3,-95,125,21.1,6.4
Pacific Trop 200504,3,-95,100,21.8,6.4
Pacific Trop 200504,3,-95,60,19.9,6.5
Pacific Trop 200504,3,-95,40,7.8,10.1
Pacific Trop 200504,4,-95,200,28.7,6.3
Pacific Trop 200504,4,-95,175,26.9,6.3
Pacific Trop 200504,4,-95,150,26,6.8
Pacific Trop 200504,4,-95,125,24,6.4
Pacific Trop 200504,4,-95,100,24.1,6.2
Pacific Trop 200504,4,-95,60,16.5,7.7
Pacific Trop 200504,5.9967,-94.925,1000,29.2,6.8
Pacific Trop 200504,5.9967,-94.925,800,25.1,7.6
Pacific Trop 200504,5.9967,-94.925,600,25.5,6.7
Pacific Trop 200504,5.9967,-94.925,400,23.1,6.7
Pacific Trop 200504,5.9967,-94.925,200,30.4,6.6
Pacific Trop 200504,5.9967,-94.925,175,29.8,6.7
Pacific Trop 200504,5.9967,-94.925,150,29.5,6.5
Pacific Trop 200504,5.9967,-94.925,125,29.4,6.3
Pacific Trop 200504,5.9967,-94.925,100,28.3,6.1
Pacific Trop 200504,5.9967,-94.925,60,20.7,7.5
Pacific Trop 200504,6.9967,-94.85,1000,26,6.9
Pacific Trop 200504,6.9967,-94.85,800,36.5,7.5
Pacific Trop 200504,6.9967,-94.85,600,28.9,8.7
Pacific Trop 200504,6.9967,-94.85,400,35,8.8
Pacific Trop 200504,6.9967,-94.85,200,32.2,6.6
Pacific Trop 200504,6.9967,-94.85,175,30.4,6.5
Pacific Trop 200504,6.9967,-94.85,150,29,6.4
Pacific Trop 200504,6.9967,-94.85,125,26.1,6.6
Pacific Trop 200504,6.9967,-94.85,100,25.3,6.8
Pacific Trop 200504,6.9967,-94.85,60,25.3,7.4
Pacific Trop 200504,6.9967,-94.85,40,11.9,9
Pacific Trop 200504,8.0567,-94.91,3400,NaN,5.5
Pacific Trop 200504,8.0567,-94.91,3000,NaN,5.5
Pacific Trop 200504,8.0567,-94.91,1500,NaN,6.1
Pacific Trop 200504,8.0567,-94.91,500,NaN,11.3
Pacific Trop 200504,8.0567,-94.91,200,NaN,6.4
Pacific Trop 200504,8.0567,-94.91,175,NaN,5.6
Pacific Trop 200504,8.0567,-94.91,150,NaN,6.6
Pacific Trop 200504,8.0567,-94.91,125,42.7,6.2
Pacific Trop 200504,8.0567,-94.91,100,27.5,5.9
Pacific Trop 200504,10.455,-97.03,1000,NaN,7.2
Pacific Trop 200504,10.455,-97.03,800,NaN,7.6
Pacific Trop 200504,10.455,-97.03,600,NaN,10.4
Pacific Trop 200504,10.455,-97.03,400,NaN,15.7
Pacific Trop 200504,10.455,-97.03,200,NaN,7
Pacific Trop 200504,10.455,-97.03,175,NaN,6.8
Pacific Trop 200504,10.455,-97.03,150,NaN,6.9
Pacific Trop 200504,10.455,-97.03,125,NaN,6.9
Pacific Trop 200504,10.455,-97.03,100,NaN,7.7
Pacific Trop 200504,10.455,-97.03,60,NaN,10.1
Pacific Trop 200504,12.8383,-99.135,1000,47.6,7.5
Pacific Trop 200504,12.8383,-99.135,800,45.8,7.4
Pacific Trop 200504,12.8383,-99.135,600,38.2,12.1
Pacific Trop 200504,12.8383,-99.135,400,34.5,17.2
Pacific Trop 200504,12.8383,-99.135,200,23.1,8.4
Pacific Trop 200504,12.8383,-99.135,175,24.8,9.1
Pacific Trop 200504,12.8383,-99.135,150,28.4,8.4
Pacific Trop 200504,12.8383,-99.135,125,29.7,7.7
Pacific Trop 200504,12.8383,-99.135,100,28.2,7.9
Pacific Trop 2005,5.0133,-154.9283,1000.5,39,6.6
Pacific Trop 2005,5.0133,-154.9283,800.2,39,6.9
Pacific Trop 2005,5.0133,-154.9283,600.4,40.8,7.5
Pacific Trop 2005,5.0133,-154.9283,400.4,35.3,7.4
Pacific Trop 2005,5.0133,-154.9283,200.3,22.8,7.4
Pacific Trop 2005,5.0133,-154.9283,150,23.3,7.4
Pacific Trop 2005,5.0133,-154.9283,100.2,8.1,6.9
Pacific Trop 2005,1.01,-154.9683,1000,35.3,6.5
Pacific Trop 2005,1.01,-154.9683,800,34.8,6.4
Pacific Trop 2005,1.01,-154.9683,600,34.9,6.7
Pacific Trop 2005,1.01,-154.9683,400,32.8,7.2
Pacific Trop 2005,1.01,-154.9683,200,19.2,7
Pacific Trop 2005,1.01,-154.9683,150,12.4,6.7
Pacific Trop 2005,1.01,-154.9683,100,8.7,6.8
Pacific Trop 2005,1.01,-154.9683,60,3.9,12.7
Pacific Trop 2005,1.01,-154.9683,40,3.6,13.6
Pacific Trop 2005,1.01,-154.9683,20,3.6,13.9
Pacific Trop 2005,1.01,-154.9683,10,3.6,14
Pacific Trop 2005,1.01,-154.9683,0,3.4,13.9
Pacific Trop 2005,1.005,-170.01,1000,34.8,6.3
Pacific Trop 2005,1.005,-170.01,800,34.6,6.6
Pacific Trop 2005,1.005,-170.01,600,34.4,6.8
Pacific Trop 2005,1.005,-170.01,400,25.2,6.8
Pacific Trop 2005,1.005,-170.01,200,16.5,7.1
Pacific Trop 2005,1.005,-170.01,150,10,6.7
Pacific Trop 2005,1.005,-170.01,100,6.9,8.4
Pacific Trop 2005,1.005,-170.01,60,3.1,14.2
Pacific Trop 2005,1.005,-170.01,40,1.7,18.6
Pacific Trop 2005,1.005,-170.01,20,1.6,19.4
Pacific Trop 2005,1.005,-170.01,10,1.6,19.3
Pacific Trop 2005,1.005,-170.01,0,1.6,19.2
Pacific Trop 2005,1.0033,165.0233,1000,33.3,6.6
Pacific Trop 2005,1.0033,165.0233,800,33.6,6.7
Pacific Trop 2005,1.0033,165.0233,600,31.9,6.7
Pacific Trop 2005,1.0033,165.0233,400,26.9,7.3
Pacific Trop 2005,1.0033,165.0233,200,15.4,7
Pacific Trop 2005,1.0033,165.0233,100,5.4,9.5
Pacific Trop 2005,1,-179.8417,600,34.8,6.9
Pacific Trop 2005,1,-179.8417,400,29.6,7.2
Pacific Trop 2005,1,-179.8417,200,13,7.1
Pacific Trop 2005,1,-179.8417,150,9.1,7.1
Pacific Trop 2005,1,-179.8417,100,5.3,9
Pacific Trop 2005,1,-179.8417,40,2.1,15.8
Pacific Trop 2005,1,-179.8417,25,2.4,15.6
Pacific Trop 2005,1,-179.8417,0,2,15.6
Pacific Trop 2005,1.0083,-124.7767,1000,36.3,6.4
Pacific Trop 2005,1.0083,-124.7767,800,35.5,6.7
